name,tier,miniLvl,grouping,disambiguation,category,baseItem,baseInfluences,dimensions,retired,owned,altOwned,relic,updated,poedbUrl,poewikilink,foundBy,foundDateUTC,score,doubleCorrupted,enchanted,quality,grading,location,doubleInfluenced,sixLinked,whiteSocketCount
"The Surging Thoughts",2,62,League,,Sword,"Legion Sword",,2x3,,1,,,,https://poedb.tw/us/The_Surging_Thoughts,https://www.poewiki.net/wiki/The_Surging_Thoughts,,,,,,,N/A,N/A,,,
"The Surrender",2,64,League,,Shield,"Ezomyte Tower Shield",,2x4,,1,,,,https://poedb.tw/us/The_Surrender,https://www.poewiki.net/wiki/The_Surrender,,,,,,,N/A,N/A,,,
"The Taming",2,30,Recipe,,Ring,"Prismatic Ring",,1x1,,1,,,,https://poedb.tw/us/The_Taming,https://www.poewiki.net/wiki/The_Taming,,,,,,,N/A,N/A,,,
"The Tempest Rising",2,54,Uber,,Boots,"Goliath Greaves",,2x2,,1,,,,https://poedb.tw/us/The_Tempest_Rising,https://www.poewiki.net/wiki/The_Tempest_Rising,,,,,,,N/A,N/A,,,
"The Tempest's Binding",3,45,League,,Helmet,"Callous Mask",,2x2,,1,,,,https://poedb.tw/us/The_Tempests_Binding,https://www.poewiki.net/wiki/The_Tempest%27s_Binding,,,,,,,N/A,N/A,,,
"The Tempest's Liberation",2,45,League,,Helmet,"Callous Mask",,2x2,,1,,,,https://poedb.tw/us/The_Tempests_Liberation,https://www.poewiki.net/wiki/The_Tempest%27s_Liberation,,,,,,,N/A,N/A,,,
"The Tempestuous Steel",5,20,T5,,Sword,"War Sword",,2x3,,1,,,,https://poedb.tw/us/The_Tempestuous_Steel,https://www.poewiki.net/wiki/The_Tempestuous_Steel,,,,,,,N/A,N/A,,,
"The Three Dragons",5,35,T5,,Helmet,"Golden Mask",,2x2,,1,,,,https://poedb.tw/us/The_Three_Dragons,https://www.poewiki.net/wiki/The_Three_Dragons,,,,,,,N/A,N/A,,,
"The Tides of Time",2,73,Uber,,Belt,"Vanguard Belt",,2x1,,1,,,,https://poedb.tw/us/The_Tides_of_Time,https://www.poewiki.net/wiki/The_Tides_of_Time,,,,,,,N/A,N/A,,,
"The Torrent's Reclamation",2,20,League,,Belt,"Cloth Belt",,2x1,,1,,,,https://poedb.tw/us/The_Torrents_Reclamation,https://www.poewiki.net/wiki/The_Torrent%27s_Reclamation,,,,,,,N/A,N/A,,,
"The Trickster's Smile",4,23,League,,Helmet,"Visored Sallet",,2x2,,1,,,,https://poedb.tw/us/The_Tricksters_Smile,https://www.poewiki.net/wiki/The_Tricksters_Smile,,,,,,,N/A,N/A,,,
"The Twilight Temple",3,76,T3,,Map,"Moon Temple Map",,1x1,,1,,,,https://poedb.tw/us/The_Twilight_Temple,https://www.poewiki.net/wiki/The_Twilight_Temple,,,,,,,N/A,N/A,,,
"The Unshattered Will",3,68,League,,Shield,"Archon Kite Shield",,2x3,,1,,,,https://poedb.tw/us/The_Unshattered_Will,https://www.poewiki.net/wiki/The_Unshattered_Will,,,,,,,N/A,N/A,,,
"The Untouched Soul",5,15,League,,Amulet,"Gold Amulet",,1x1,,1,,,,https://poedb.tw/us/The_Untouched_Soul,https://www.poewiki.net/wiki/The_Untouched_Soul,,,,,,,N/A,N/A,,,
"The Utmost",0,15,Uber,,Amulet,"Gold Amulet",,1x1,,1,,,,https://poedb.tw/us/The_Utmost,https://www.poewiki.net/wiki/The_Utmost,,,,,,,N/A,N/A,,,
"The Vertex",3,62,Boss,,Helmet,"Vaal Mask",,2x2,,1,,,,https://poedb.tw/us/The_Vertex,https://www.poewiki.net/wiki/The_Vertex,,,,,,,N/A,N/A,,,
"The Vinktar Square",2,80,Recipe,,Map,"Courtyard Map",,1x1,,1,,,,https://poedb.tw/us/The_Vinktar_Square,https://www.poewiki.net/wiki/The_Vinktar_Square,,,,,,,N/A,N/A,,,
"The Warden's Brand",5,30,T5,,Ring,"Iron Ring",,1x1,,1,,,,https://poedb.tw/us/The_Wardens_Brand,https://www.poewiki.net/wiki/The_Warden%27s_Brand,,,,,,,N/A,N/A,,,
"The Wasp Nest",5,60,T5,,Claw,"Throat Stabber",,2x2,,1,,,,https://poedb.tw/us/The_Wasp_Nest,https://www.poewiki.net/wiki/The_Wasp_Nest,,,,,,,N/A,N/A,,,
"The Whispering Ice",3,33,T3,,Staff,"Vile Staff",,2x4,,1,,,,https://poedb.tw/us/The_Whispering_Ice,https://www.poewiki.net/wiki/The_Whispering_Ice,,,,,,,N/A,N/A,,,
"The Winds of Fate",0,55,League,,Staff,"Foul Staff",,2x4,,1,,,,https://poedb.tw/us/The_Winds_of_Fate,https://www.poewiki.net/wiki/The_Winds_of_Fate,,,,,,,N/A,N/A,,,
"The Wise Oak",3,8,T3,,Flask,"Bismuth Flask",,1x2,,1,,,,https://poedb.tw/us/The_Wise_Oak,https://www.poewiki.net/wiki/The_Wise_Oak,,,,,,,N/A,N/A,,,
"The Writhing Jar",4,60,T4,,Flask,"Hallowed Hybrid Flask",,1x2,,1,,,,https://poedb.tw/us/The_Writhing_Jar,https://www.poewiki.net/wiki/The_Writhing_Jar,,,,,,,N/A,N/A,,,
"The Yielding Mortality",2,66,League,,Staff,"Imperial Staff",,2x4,,1,,,,https://poedb.tw/us/The_Yielding_Mortality,https://www.poewiki.net/wiki/The_Yielding_Mortality,,,,,,,N/A,N/A,,,
"Thief's Torment",4,30,T4,,Ring,"Prismatic Ring",,1x1,,1,,,,https://poedb.tw/us/Thiefs_Torment,https://www.poewiki.net/wiki/Thief%27s_Torment,,,,,,,N/A,N/A,,,
"Thousand Ribbons",3,3,T3,,"Body Armour","Simple Robe",,2x3,,1,,,,https://poedb.tw/us/Thousand_Ribbons,https://www.poewiki.net/wiki/Thousand_Ribbons,,,,,,,N/A,N/A,,,
"Thousand Teeth Temu",5,63,T5,,Shield,"Vaal Buckler",,2x2,,1,,,,https://poedb.tw/us/Thousand_Teeth_Temu,https://www.poewiki.net/wiki/Thousand_Teeth_Temu,,,,,,,N/A,N/A,,,
"Thread of Hope",3,20,Pinnacle,,Jewel,"Crimson Jewel",,1x1,,1,,,,https://poedb.tw/us/Thread_of_Hope,https://www.poewiki.net/wiki/Thread_of_Hope,,,,,,,N/A,N/A,,,
"Three-step Assault",5,55,T5,,Boots,"Shagreen Boots",,2x2,,1,,,,https://poedb.tw/us/Three-step_Assault,https://www.poewiki.net/wiki/Three-step_Assault,,,,,,,N/A,N/A,,,
Thrillsteel,5,18,T5,,Helmet,"Barbute Helmet",,2x2,,1,,,,https://poedb.tw/us/Thrillsteel,https://www.poewiki.net/wiki/Thrillsteel,,,,,,,N/A,N/A,,,
Thunderfist,2,67,T2,,Gloves,"Murder Mitts",,2x2,,1,,,,https://poedb.tw/us/Thunderfist,https://www.poewiki.net/wiki/Thunderfist,,,,,,,N/A,N/A,,,
Thundersight,3,73,T3,,Helmet,"Solaris Circlet",,2x2,,1,,,,https://poedb.tw/us/Thundersight,https://www.poewiki.net/wiki/Thundersight,,,,,,,N/A,N/A,,,
Tidebreaker,1,65,T1,,Mace,"Imperial Maul",,2x4,,1,,,,https://poedb.tw/us/Tidebreaker,https://www.poewiki.net/wiki/Tidebreaker,,,,,,,N/A,N/A,,,
Timeclasp,4,25,T4,,Ring,"Moonstone Ring",,1x1,,1,,,,https://poedb.tw/us/Timeclasp,https://www.poewiki.net/wiki/Timeclasp,,,,,,,N/A,N/A,,,
Tinkerskin,3,68,T3,,"Body Armour","Sadist Garb",,2x3,,1,,,,https://poedb.tw/us/Tinkerskin,https://www.poewiki.net/wiki/Tinkerskin,,,,,,,N/A,N/A,,,
"Titucius' Span",5,30,T5,,Shield,"Reinforced Tower Shield",,2x4,,1,,,,https://poedb.tw/us/Titucius_Span,https://www.poewiki.net/wiki/Titucius%27_Span,,,,,,,N/A,N/A,,,
"To Dust",3,20,Vaal_Orb,,Jewel,"Cobalt Jewel",,1x1,,1,,,,https://poedb.tw/us/To_Dust,https://www.poewiki.net/wiki/To_Dust,,,,,,,N/A,N/A,,,
Tombfist,3,36,League,,Gloves,"Steelscale Gauntlets",,2x2,,1,,,,https://poedb.tw/us/Tombfist,https://www.poewiki.net/wiki/Tombfist,,,,,,,N/A,N/A,,,
"Torchoak Step",5,37,T5,,Boots,"Antique Greaves",,2x2,,1,,,,https://poedb.tw/us/Torchoak_Step,https://www.poewiki.net/wiki/Torchoak_Step,,,,,,,N/A,N/A,,,
"Touch of Anguish",4,68,T4,,Claw,"Imperial Claw",,2x2,,1,,,,https://poedb.tw/us/Touch_of_Anguish,https://www.poewiki.net/wiki/Touch_of_Anguish,,,,,,,N/A,N/A,,,
"Transcendent Flesh",2,20,League,,Jewel,"Crimson Jewel",,1x1,,1,,,,https://poedb.tw/us/Transcendent_Flesh,https://www.poewiki.net/wiki/Transcendent_Flesh,,,,,,,N/A,N/A,,,
"Transcendent Mind",2,20,League,,Jewel,"Cobalt Jewel",,1x1,,1,,,,https://poedb.tw/us/Transcendent_Mind,https://www.poewiki.net/wiki/Transcendent_Mind,,,,,,,N/A,N/A,,,
"Transcendent Spirit",2,20,League,,Jewel,"Viridian Jewel",,1x1,,1,,,,https://poedb.tw/us/Transcendent_Spirit,https://www.poewiki.net/wiki/Transcendent_Spirit,,,,,,,N/A,N/A,,,
"Tremor Rod",3,41,T3,,Staff,"Military Staff",,2x4,,1,,,,https://poedb.tw/us/Tremor_Rod,https://www.poewiki.net/wiki/Tremor_Rod,,,,,,,N/A,N/A,,,
"Triad Grip",5,32,T5,,Gloves,"Mesh Gloves",,2x2,,1,,,,https://poedb.tw/us/Triad_Grip,https://www.poewiki.net/wiki/Triad_Grip,,,,,,,N/A,N/A,,,
"Triumvirate Authority",3,45,Boss,,Ring,"Unset Ring",,1x1,,1,,,,https://poedb.tw/us/Triumvirate_Authority,https://www.poewiki.net/wiki/Triumvirate_Authority,,,,,,,N/A,N/A,,,
"Trolltimber Spire",4,17,T4,,Shield,"Cedar Tower Shield",,2x4,,1,,,,https://poedb.tw/us/Trolltimber_Spire,https://www.poewiki.net/wiki/Trolltimber_Spire,,,,,,,N/A,N/A,,,
Trypanon,3,40,T3,,Mace,"Great Mallet",,2x4,,1,,,,https://poedb.tw/us/Trypanon,https://www.poewiki.net/wiki/Trypanon,,,,,,,N/A,N/A,,,
"Tukohama's Fortress",1,61,T1,,Shield,"Ebony Tower Shield",,2x4,,1,,,,https://poedb.tw/us/Tukohamas_Fortress,https://www.poewiki.net/wiki/Tukohama%27s_Fortress,,,,,,,N/A,N/A,,,
Tulborn,3,62,League,,Wand,"Opal Wand",,1x3,,1,,,,https://poedb.tw/us/Tulborn,https://www.poewiki.net/wiki/Tulborn,,,,,,,N/A,N/A,,,
Tulfall,2,62,League,,Wand,"Opal Wand",,1x3,,1,,,,https://poedb.tw/us/Tulfall,https://www.poewiki.net/wiki/Tulfall,,,,,,,N/A,N/A,,,
"Twisted Distant Memory",3,81,Boss,,Map,"Synthesised Map",,1x1,,1,,,,https://poedb.tw/us/Twisted_Distant_Memory,https://www.poewiki.net/wiki/Twisted_Distant_Memory,,,,,,,N/A,N/A,,,
Twyzel,5,30,T5,,Wand,"Sage Wand",,1x3,,1,,,,https://poedb.tw/us/Twyzel,https://www.poewiki.net/wiki/Twyzel,,,,,,,N/A,N/A,,,
"Ulaman's Gaze",3,80,League,,Jewel,"Searching Eye Jewel",,1x1,,1,,,,https://poedb.tw/us/Ulamans_Gaze,https://www.poewiki.net/wiki/Ulaman%27s_Gaze,,,,,,,N/A,N/A,,,
"Umbilicus Immortalis",3,30,T3,,Belt,"Leather Belt",,2x1,,1,,,,https://poedb.tw/us/Umbilicus_Immortalis,https://www.poewiki.net/wiki/Umbilicus_Immortalis,,,,,,,N/A,N/A,,,
"Unending Hunger",2,20,T2,,Jewel,"Cobalt Jewel",,1x1,,1,,,,https://poedb.tw/us/Unending_Hunger,https://www.poewiki.net/wiki/Unending_Hunger,,,,,,,N/A,N/A,,,
"Ungil's Gauche",5,20,T5,,Dagger,"Boot Knife",,1x3,,1,,,,https://poedb.tw/us/Ungils_Gauche,https://www.poewiki.net/wiki/Ungil%27s_Gauche,,,,,,,N/A,N/A,,,
"Ungil's Harmony",3,23,T3,,Amulet,"Turquoise Amulet",,1x1,,1,,,,https://poedb.tw/us/Ungils_Harmony,https://www.poewiki.net/wiki/Ungil%27s_Harmony,,,,,,,N/A,N/A,,,
"United in Dream",2,38,League,,Sword,Cutlass,,1x3,,1,,,,https://poedb.tw/us/United_in_Dream,https://www.poewiki.net/wiki/United_in_Dream,,,,,,,N/A,N/A,,,
"Unnatural Instinct",2,20,T2,,Jewel,"Viridian Jewel",,1x1,,1,,,,https://poedb.tw/us/Unnatural_Instinct,https://www.poewiki.net/wiki/Unnatural_Instinct,,,,,,,N/A,N/A,,,
"Unyielding Flame",4,74,League,,Shield,"Archon Kite Shield",,2x3,,1,,,,https://poedb.tw/us/Unyielding_Flame,https://www.poewiki.net/wiki/Unyielding_Flame,,,,,,,N/A,N/A,,,
"Usurper's Penance",3,69,T3,,Helmet,"Eternal Burgonet",,2x2,,1,,,,https://poedb.tw/us/Usurpers_Penance,https://www.poewiki.net/wiki/Usurper%27s_Penance,,,,,,,N/A,N/A,,,
"Utula's Hunger",2,53,T2,,"Body Armour","Majestic Plate",,2x3,,1,,,,https://poedb.tw/us/Utulas_Hunger,https://www.poewiki.net/wiki/Utula%27s_Hunger,,,,,,,N/A,N/A,,,
"Uul-Netol's Embrace",2,64,League,,Axe,"Vaal Axe",,2x4,,1,,,,https://poedb.tw/us/Uul-Netols_Embrace,https://www.poewiki.net/wiki/Uul-Netol%27s_Embrace,,,,,,,N/A,N/A,,,
"Uul-Netol's Kiss",3,64,League,,Axe,"Vaal Axe",,2x4,,1,,,,https://poedb.tw/us/Uul-Netols_Kiss,https://www.poewiki.net/wiki/Uul-Netol%27s_Kiss,,,,,,,N/A,N/A,,,
"Uul-Netol's Vow",0,45,League,,Amulet,"Unset Amulet",,1x1,,1,,,,https://poedb.tw/us/Uul-Netols_Vow,https://www.poewiki.net/wiki/Uul-Netol%27s_Vow,,,,,,,N/A,N/A,,,
"Uzaza's Meadow",4,8,League,,Ring,"Sapphire Ring",,1x1,,1,,,,https://poedb.tw/us/Uzazas_Meadow,https://www.poewiki.net/wiki/Uzaza%27s_Meadow,,,,,,,N/A,N/A,,,
"Uzaza's Mountain",3,8,League,,Ring,"Sapphire Ring",,1x1,,1,,,,https://poedb.tw/us/Uzazas_Mountain,https://www.poewiki.net/wiki/Uzaza%27s_Mountain,,,,,,,N/A,N/A,,,
"Uzaza's Valley",2,8,League,,Ring,"Sapphire Ring",,1x1,,1,,,,https://poedb.tw/us/Uzazas_Valley,https://www.poewiki.net/wiki/Uzaza%27s_Valley,,,,,,,N/A,N/A,,,
"Vaal Caress",3,27,T3,,Gloves,"Bronzescale Gauntlets",,2x2,,1,,,,https://poedb.tw/us/Vaal_Caress,https://www.poewiki.net/wiki/Vaal_Caress,,,,,,,N/A,N/A,,,
"Valako's Sign",4,38,T4,,Ring,"Topaz Ring",,1x1,,1,,,,https://poedb.tw/us/Valakos_Sign,https://www.poewiki.net/wiki/Valako%27s_Sign,,,,,,,N/A,N/A,,,
Valyrium,5,38,T5,,Ring,"Moonstone Ring",,1x1,,1,,,,https://poedb.tw/us/Valyrium,https://www.poewiki.net/wiki/Valyrium,,,,,,,N/A,N/A,,,
Varunastra,0,64,T0,,Sword,"Vaal Blade",,2x3,,1,,,,https://poedb.tw/us/Varunastra,https://www.poewiki.net/wiki/Varunastra,,,,,,,N/A,N/A,,,
"Vaults of Atziri",5,68,T5,,Map,"Vaal Pyramid Map",,1x1,,1,,,,https://poedb.tw/us/Vaults_of_Atziri,https://www.poewiki.net/wiki/Vaults_of_Atziri,,,,,,,N/A,N/A,,,
"Veil of the Night",4,22,T4,,Helmet,"Great Helmet",,2x2,,1,,,,https://poedb.tw/us/Veil_of_the_Night,https://www.poewiki.net/wiki/Veil_of_the_Night,,,,,,,N/A,N/A,,,
Venopuncture,4,49,T4,,Ring,"Iron Ring",,1x1,,1,,,,https://poedb.tw/us/Venopuncture,https://www.poewiki.net/wiki/Venopuncture,,,,,,,N/A,N/A,,,
"Ventor's Gamble",4,65,T4,,Ring,"Gold Ring",,1x1,,1,,,,https://poedb.tw/us/Ventors_Gamble,https://www.poewiki.net/wiki/Ventor%27s_Gamble,,,,,,,N/A,N/A,,,
"Veruso's Ambition",4,34,T4,,Boots,"Shackled Boots",,2x2,,1,,,,https://poedb.tw/us/Verusos_Ambition,https://www.poewiki.net/wiki/Verusos_Ambition,,,,,,,N/A,N/A,,,
"Veruso's Battering Rams",5,69,T5,,Gloves,"Titan Gauntlets",,2x2,,1,,,,https://poedb.tw/us/Verusos_Battering_Rams,https://www.poewiki.net/wiki/Veruso%27s_Battering_Rams,,,,,,,N/A,N/A,,,
"Vessel of Vinktar",2,18,Boss,,Flask,"Topaz Flask",,1x2,,1,,,,https://poedb.tw/us/Vessel_of_Vinktar,https://www.poewiki.net/wiki/Vessel_of_Vinktar,,,,,,,N/A,N/A,,,
"Victario's Acuity",5,20,T5,,Amulet,"Turquoise Amulet",,1x1,,1,,,,https://poedb.tw/us/Victarios_Acuity,https://www.poewiki.net/wiki/Victario%27s_Acuity,,,,,,,N/A,N/A,,,
"Victario's Charity",5,50,T5,,Shield,"Laminated Kite Shield",,2x3,,1,,,,https://poedb.tw/us/Victarios_Charity,https://www.poewiki.net/wiki/Victario%27s_Charity,,,,,,,N/A,N/A,,,
"Victario's Flight",4,12,T4,,Boots,"Goathide Boots",,2x2,,1,,,,https://poedb.tw/us/Victarios_Flight,https://www.poewiki.net/wiki/Victario%27s_Flight,,,,,,,N/A,N/A,,,
"Victario's Influence",4,52,T4,,"Body Armour","Lacquered Garb",,2x3,,1,,,,https://poedb.tw/us/Victarios_Influence,https://www.poewiki.net/wiki/Victario%27s_Influence,,,,,,,N/A,N/A,,,
"Viridi's Veil",2,68,Uber,,Helmet,"Praetor Crown",,2x2,,1,,,,https://poedb.tw/us/Viridis_Veil,https://www.poewiki.net/wiki/Viridi%27s_Veil,,,,,,,N/A,N/A,,,
"Vis Mortis",4,65,T4,,"Body Armour","Necromancer Silks",,2x3,,1,,,,https://poedb.tw/us/Vis_Mortis,https://www.poewiki.net/wiki/Vis_Mortis,,,,,,,N/A,N/A,,,
Vivinsect,3,45,League,,Ring,"Unset Ring",veiled,1x1,,1,,,,https://poedb.tw/us/Vivinsect,https://www.poewiki.net/wiki/Vivinsect,,,,,,,N/A,N/A,,,
"Vix Lunaris",3,66,Boss,,Shield,"Cardinal Round Shield",,2x3,,1,,,,https://poedb.tw/us/Vix_Lunaris,https://www.poewiki.net/wiki/Vix_Lunaris,,,,,,,N/A,N/A,,,
"Vixen's Entrapment",3,36,T3,,Gloves,"Embroidered Gloves",,2x2,,1,,,,https://poedb.tw/us/Vixens_Entrapment,https://www.poewiki.net/wiki/Vixen%27s_Entrapment,,,,,,,N/A,N/A,,,
"Voice of the Storm",3,40,League,,Amulet,"Lapis Amulet",,1x1,,1,,,,https://poedb.tw/us/Voice_of_the_Storm,https://www.poewiki.net/wiki/Voice_of_the_Storm,,,,,,,N/A,N/A,,,
Voices,2,1,League,,Jewel,"Large Cluster Jewel",,1x1,,1,,,,https://poedb.tw/us/Voices,https://www.poewiki.net/wiki/Voices,,,,,,,N/A,N/A,,,
"Void Battery",2,77,T2,,Wand,"Prophecy Wand",,1x3,,1,,,,https://poedb.tw/us/Void_Battery,https://www.poewiki.net/wiki/Void_Battery,,,,,,,N/A,N/A,,,
Voidbringer,4,55,T4,,Gloves,"Conjurer Gloves",,2x2,,1,,,,https://poedb.tw/us/Voidbringer,https://www.poewiki.net/wiki/Voidbringer,,,,,,,N/A,N/A,,,
Voideye,4,45,T4,,Ring,"Unset Ring",,1x1,,1,,,,https://poedb.tw/us/Voideye,https://www.poewiki.net/wiki/Voideye,,,,,,,N/A,N/A,,,
Voidfletcher,3,66,Pinnacle,,Quiver,"Primal Arrow Quiver",eldershaper,2x3,,1,,,,https://poedb.tw/us/Voidfletcher,https://www.poewiki.net/wiki/Voidfletcher,,,,,,,N/A,N/A,,,
Voidforge,0,67,Uber,,Sword,"Infernal Sword",eldershaper,2x4,,1,,,,https://poedb.tw/us/Voidforge,https://www.poewiki.net/wiki/Voidforge,,,,,,,N/A,N/A,,,
Voidhome,4,54,T4,,Mace,"Dread Maul",,2x4,,1,,,,https://poedb.tw/us/Voidhome,https://www.poewiki.net/wiki/Voidhome,,,,,,,N/A,N/A,,,
Voidwalker,3,69,Pinnacle,,Boots,"Murder Boots",shaper,2x2,,1,,,,https://poedb.tw/us/Voidwalker,https://www.poewiki.net/wiki/Voidwalker,,,,,,,N/A,N/A,,,
"Volkuur's Guidance",3,43,T3,Lightning,Gloves,"Zealot Gloves",,2x2,,1,,,,https://poedb.tw/us/Volkuurs_Guidance,https://www.poewiki.net/wiki/Volkuur%27s_Guidance,,,,,,,N/A,N/A,,,
"Volkuur's Guidance",3,43,T3,Cold,Gloves,"Zealot Gloves",,2x2,,1,,,,https://poedb.tw/us/Volkuurs_Guidance,https://www.poewiki.net/wiki/Volkuur%27s_Guidance,,,,,,,N/A,N/A,,,
"Volkuur's Guidance",3,43,T3,Fire,Gloves,"Zealot Gloves",,2x2,,1,,,,https://poedb.tw/us/Volkuurs_Guidance,https://www.poewiki.net/wiki/Volkuur%27s_Guidance,,,,,,,N/A,N/A,,,
"Voll's Devotion",2,70,T2,,Amulet,"Agate Amulet",,1x1,,1,,,,https://poedb.tw/us/Volls_Devotion,https://www.poewiki.net/wiki/Voll%27s_Devotion,,,,,,,N/A,N/A,,,
"Voll's Protector",3,35,T3,,"Body Armour","Holy Chainmail",,2x3,,1,,,,https://poedb.tw/us/Volls_Protector,https://www.poewiki.net/wiki/Voll%27s_Protector,,,,,,,N/A,N/A,,,
"Voll's Vision",3,68,T3,,Helmet,"Praetor Crown",,2x2,,1,,,,https://poedb.tw/us/Volls_Vision,https://www.poewiki.net/wiki/Voll%27s_Vision,,,,,,,N/A,N/A,,,
"Voltaxic Rift",0,64,T0,,Bow,"Spine Bow",,2x4,,1,,,,https://poedb.tw/us/Voltaxic_Rift,https://www.poewiki.net/wiki/Voltaxic_Rift,,,,,,,N/A,N/A,,,
"Vorana's March",3,69,League,,Boots,"Runic Sabatons",,2x2,,1,,,,https://poedb.tw/us/Voranas_March,https://www.poewiki.net/wiki/Vorana%27s_March,,,,,,,N/A,N/A,,,
"Vorana's Preparation",4,27,League,,Flask,"Iron Flask",,1x2,,1,,,,https://poedb.tw/us/Voranas_Preparation,https://www.poewiki.net/wiki/Vorana%27s_Preparation,,,,,,,N/A,N/A,,,
Vulconus,3,77,T3,,Dagger,"Demon Dagger",,1x3,,1,,,,https://poedb.tw/us/Vulconus,https://www.poewiki.net/wiki/Vulconus,,,,,,,N/A,N/A,,,
"Wake of Destruction",5,28,T5,,Boots,"Mesh Boots",,2x2,,1,,,,https://poedb.tw/us/Wake_of_Destruction,https://www.poewiki.net/wiki/Wake_of_Destruction,,,,,,,N/A,N/A,,,
Wanderlust,5,3,T5,,Boots,"Wool Shoes",,2x2,,1,,,,https://poedb.tw/us/Wanderlust,https://www.poewiki.net/wiki/Wanderlust,,,,,,,N/A,N/A,,,
"Warped Timepiece",4,50,T4,,Amulet,"Turquoise Amulet",,1x1,,1,,,,https://poedb.tw/us/Warped_Timepiece,https://www.poewiki.net/wiki/Warped_Timepiece,,,,,,,N/A,N/A,,,
"Warrior's Legacy",2,75,T2,,Ring,"Ruby Ring",,1x1,,1,,,,https://poedb.tw/us/Warriors_Legacy,https://www.poewiki.net/wiki/Warrior%27s_Legacy,,,,,,,N/A,N/A,,,
"Watcher's Eye",3,1,Pinnacle,,Jewel,"Prismatic Jewel",,1x1,,1,,,,https://poedb.tw/us/Watchers_Eye,https://www.poewiki.net/wiki/Watcher%27s_Eye,,,,,,,N/A,N/A,,,
"Whakawairua Tuahu",5,71,T5,,Map,"Strand Map",,1x1,,1,,,,https://poedb.tw/us/Whakawairua_Tuahu,https://www.poewiki.net/wiki/Whakawairua_Tuahu,,,,,,,N/A,N/A,,,
"Wheel of the Stormsail",5,5,T5,,Shield,"Rotted Round Shield",,2x3,,1,,,,https://poedb.tw/us/Wheel_of_the_Stormsail,https://www.poewiki.net/wiki/Wheel_of_the_Stormsail,,,,,,,N/A,N/A,,,
"White Wind",5,66,T5,,Dagger,"Imperial Skean",,1x3,,1,,,,https://poedb.tw/us/White_Wind,https://www.poewiki.net/wiki/White_Wind,,,,,,,N/A,N/A,,,
Wideswing,5,18,T5,,Axe,Poleaxe,,2x4,,1,,,,https://poedb.tw/us/Wideswing,https://www.poewiki.net/wiki/Wideswing,,,,,,,N/A,N/A,,,
Widowhail,3,1,T3,,Bow,"Crude Bow",,2x3,,1,,,,https://poedb.tw/us/Widowhail,https://www.poewiki.net/wiki/Widowhail,,,,,,,N/A,N/A,,,
Widowmaker,5,44,T5,,Dagger,"Boot Blade",,1x3,,1,,,,https://poedb.tw/us/Widowmaker,https://www.poewiki.net/wiki/Widowmaker,,,,,,,N/A,N/A,,,
"Wildfire Phloem",3,32,T3,,Tincture,"Ashbark Tincture",,1x2,,1,,,,https://poedb.tw/us/Wildfire_Phloem,https://www.poewiki.net/wiki/Wildfire_Phloem,,,,,,,N/A,N/A,,,
Wildslash,5,12,T5,,Claw,Awl,,2x2,,1,,,,https://poedb.tw/us/Wildslash,https://www.poewiki.net/wiki/Wildslash,,,,,,,N/A,N/A,,,
Willclash,5,35,T5,,Helmet,"Golden Mask",,2x2,,1,,,,https://poedb.tw/us/Willclash,https://www.poewiki.net/wiki/Willclash,,,,,,,N/A,N/A,,,
Willowgift,4,73,T4,,Amulet,"Jade Amulet",,1x1,,1,,,,https://poedb.tw/us/Willowgift,https://www.poewiki.net/wiki/Willowgift,,,,,,,N/A,N/A,,,
"Wilma's Requital",3,59,T3,,Helmet,"Solaris Circlet",,2x2,,1,,,,https://poedb.tw/us/Wilmas_Requital,https://www.poewiki.net/wiki/Wilma%27s_Requital,,,,,,,N/A,N/A,,,
Windripper,2,70,T2,,Bow,"Imperial Bow",,2x4,,1,,,,https://poedb.tw/us/Windripper,https://www.poewiki.net/wiki/Windripper,,,,,,,N/A,N/A,,,
"Winds of Change",2,47,League,,Gloves,"Ancient Gauntlets",,2x2,,1,,,,https://poedb.tw/us/Winds_of_Change,https://www.poewiki.net/wiki/Winds_of_Change,,,,,,,N/A,N/A,,,
Windscream,3,33,T3,,Boots,"Reinforced Greaves",,2x2,,1,,,,https://poedb.tw/us/Windscream,https://www.poewiki.net/wiki/Windscream,,,,,,,N/A,N/A,,,
"Wings of Entropy",5,62,T5,,Axe,"Ezomyte Axe",,2x4,,1,,,,https://poedb.tw/us/Wings_of_Entropy,https://www.poewiki.net/wiki/Wings_of_Entropy,,,,,,,N/A,N/A,,,
Winterheart,5,42,T5,,Amulet,"Gold Amulet",,1x1,,1,,,,https://poedb.tw/us/Winterheart,https://www.poewiki.net/wiki/Winterheart,,,,,,,N/A,N/A,,,
Winterweave,3,24,T3,,Ring,"Coral Ring",,1x1,,1,,,,https://poedb.tw/us/Winterweave,https://www.poewiki.net/wiki/Winterweave,,,,,,,N/A,N/A,,,
Witchbane,2,20,T2,,Jewel,"Cobalt Jewel",,1x1,,1,,,,https://poedb.tw/us/Witchbane,https://www.poewiki.net/wiki/Witchbane,,,,,,,N/A,N/A,,,
"Witchfire Brew",3,48,T3,,Flask,"Stibnite Flask",,1x2,,1,,,,https://poedb.tw/us/Witchfire_Brew,https://www.poewiki.net/wiki/Witchfire_Brew,,,,,,,N/A,N/A,,,
